file	sequence	start	end	strand	gene	coverage	coverage_map	gaps	coverage_percent	identity_percent	database	accession	product	resistance	genome
NZ_CP077757.1.fna	NZ_CP077757.1	2265540	2266727	+	(Phe)dha1	1-1188/1188	===============	0/0	100.00	99.58	argannot	BA000018:2517801-2518988	(Phe)dha1		NZ_CP077757.1
NZ_CP077757.1.fna	NZ_CP077757.1	2361145	2361642	-	(Tmt)dfrG	1-498/498	===============	0/0	100.00	100.00	argannot	AB205645:1013-1510	(Tmt)dfrG		NZ_CP077757.1
NZ_CP077757.1.fna	NZ_CP077757.1	2400511	2400930	-	(Fcyn)FosB	1-420/420	===============	0/0	100.00	99.29	argannot	AHLO01000073:63139-63558	(Fcyn)FosB		NZ_CP077757.1
NZ_CP077757.1.fna	NZ_CP077757.1	2735470	2736315	-	(Bla)blaZ	1-846/846	===============	0/0	100.00	95.15	argannot	AB245469:2235-3080	(Bla)blaZ		NZ_CP077757.1
NZ_CP077757.1.fna	NZ_CP077757.1	2736422	2738179	+	(Bla)blaR1_Bacilli	1-1758/1758	===============	0/0	100.00	92.83	argannot	NG_047539:1-1758	(Bla)blaR1_Bacilli		NZ_CP077757.1
NZ_CP077757.1.fna	NZ_CP077757.1	2738169	2738549	+	(Bla)blaI	1-381/381	===============	0/0	100.00	95.28	argannot	NG_047499:101-481	(Bla)blaI		NZ_CP077757.1
1376352309.fna	NZ_CP021105.1	40953	42959	-	(Bla)mecA	1-2007/2007	===============	0/0	100.00	100.00	argannot	AB221124:91-2097	(Bla)mecA		1376352309
1376352309.fna	NZ_CP021105.1	117186	118538	+	(Tet)tet(38)	1-1353/1353	===============	0/0	100.00	100.00	argannot	AY825285:1-1353	(Tet)tet(38)		1376352309
1376352309.fna	NZ_CP021105.1	709072	710238	+	(Flq)norA	1-1167/1167	===============	0/0	100.00	100.00	argannot	D90119:478-1644	(Flq)norA		1376352309
1376352309.fna	NZ_CP021105.1	1749059	1749859	-	(AGly)apH-Stph	1-801/801	===============	0/0	100.00	100.00	argannot	HE579073:1778413-1779213	(AGly)apH-Stph		1376352309
1376352309.fna	NZ_CP021105.1	2326801	2327220	+	(Fcyn)FosB	1-420/420	===============	0/0	100.00	99.76	argannot	AHLO01000073:63139-63558	(Fcyn)FosB		1376352309
1376352309.fna	NZ_CP021105.1	2455279	2456466	-	(Phe)dha1	1-1188/1188	===============	0/0	100.00	100.00	argannot	BA000018:2517801-2518988	(Phe)dha1		1376352309
2194665735.fna	NZ_CP080249.1	39615	41621	-	(Bla)mecA	1-2007/2007	===============	0/0	100.00	99.95	argannot	AB221124:91-2097	(Bla)mecA		2194665735
2194665735.fna	NZ_CP080249.1	43478	43849	+	(Bla)mecI	1-372/372	===============	0/0	100.00	99.73	argannot	NG_047956:101-472	(Bla)mecI		2194665735
2194665735.fna	NZ_CP080249.1	50001	51428	+	(Phe)fexA	1-1428/1428	===============	0/0	100.00	98.81	argannot	JQ041372:14024-15451	(Phe)fexA		2194665735
2194665735.fna	NZ_CP080249.1	146538	147890	+	(Tet)tet(38)	1-1353/1353	===============	0/0	100.00	100.00	argannot	AY825285:1-1353	(Tet)tet(38)		2194665735
2194665735.fna	NZ_CP080249.1	740177	741343	+	(Flq)norA	1-1167/1167	===============	0/0	100.00	100.00	argannot	D90119:478-1644	(Flq)norA		2194665735
2194665735.fna	NZ_CP080249.1	1478851	1480282	+	(AGly)aac6-Aph2	1-1432/1440	===============	0/0	99.44	100.00	argannot	M13771:304-1743	(AGly)aac6-Aph2		2194665735
2194665735.fna	NZ_CP080249.1	1480907	1481644	+	(MLS)erm(B)	1-738/738	===============	0/0	100.00	99.59	argannot	M11180:714-1451	(MLS)erm(B)		2194665735
2194665735.fna	NZ_CP080249.1	1481949	1482857	+	(AGly)ant6-Ia	1-909/909	===============	0/0	100.00	100.00	argannot	AF330699:22-930	(AGly)ant6-Ia		2194665735
2194665735.fna	NZ_CP080249.1	1486310	1487047	+	(MLS)erm(B)	1-738/738	===============	0/0	100.00	100.00	argannot	M11180:714-1451	(MLS)erm(B)		2194665735
2194665735.fna	NZ_CP080249.1	1797554	1798981	+	(Phe)fexA	1-1428/1428	===============	0/0	100.00	98.81	argannot	JQ041372:14024-15451	(Phe)fexA		2194665735
2194665735.fna	NZ_CP080249.1	1913951	1914751	-	(AGly)apH-Stph	1-801/801	===============	0/0	100.00	100.00	argannot	HE579073:1778413-1779213	(AGly)apH-Stph		2194665735
2194665735.fna	NZ_CP080249.1	2118811	2119191	-	(Bla)blaI	1-381/381	===============	0/0	100.00	95.54	argannot	NG_047499:101-481	(Bla)blaI		2194665735
2194665735.fna	NZ_CP080249.1	2119181	2120938	-	(Bla)blaR1_Bacilli	1-1758/1758	===============	0/0	100.00	92.61	argannot	NG_047539:1-1758	(Bla)blaR1_Bacilli		2194665735
2194665735.fna	NZ_CP080249.1	2121045	2121890	+	(Bla)blaZ	1-846/846	===============	0/0	100.00	95.03	argannot	AB245469:2235-3080	(Bla)blaZ		2194665735
2194665735.fna	NZ_CP080249.1	2522532	2522951	+	(Fcyn)FosB	1-420/420	===============	0/0	100.00	99.76	argannot	AHLO01000073:63139-63558	(Fcyn)FosB		2194665735
2194665735.fna	NZ_CP080249.1	2651206	2652393	-	(Phe)dha1	1-1188/1188	===============	0/0	100.00	100.00	argannot	BA000018:2517801-2518988	(Phe)dha1		2194665735
3004670934.fna	NZ_CP040665.2	40798	41568	-	(AGly)aadD	1-771/771	===============	0/0	100.00	99.87	argannot	AF181950:3176-3946	(AGly)aadD		3004670934
3004670934.fna	NZ_CP040665.2	44014	46020	-	(Bla)mecA	1-2007/2007	===============	0/0	100.00	100.00	argannot	AB221124:91-2097	(Bla)mecA		3004670934
3004670934.fna	NZ_CP040665.2	47877	48248	+	(Bla)mecI	1-372/372	===============	0/0	100.00	99.73	argannot	NG_047956:101-472	(Bla)mecI		3004670934
3004670934.fna	NZ_CP040665.2	54949	55680	+	(MLS)erm(A)	1-732/732	===============	0/0	100.00	100.00	argannot	X03216:4551-5282	(MLS)erm(A)		3004670934
3004670934.fna	NZ_CP040665.2	55806	56588	-	(AGly)spc	1-783/783	===============	0/0	100.00	100.00	argannot	X02588:331-1113	(AGly)spc		3004670934
3004670934.fna	NZ_CP040665.2	149922	151274	+	(Tet)tet(38)	1-1353/1353	===============	0/0	100.00	100.00	argannot	AY825285:1-1353	(Tet)tet(38)		3004670934
3004670934.fna	NZ_CP040665.2	746383	747549	+	(Flq)norA	1-1167/1167	===============	0/0	100.00	99.91	argannot	D90119:478-1644	(Flq)norA		3004670934
3004670934.fna	NZ_CP040665.2	1725918	1726649	+	(MLS)erm(A)	1-732/732	===============	0/0	100.00	100.00	argannot	X03216:4551-5282	(MLS)erm(A)		3004670934
3004670934.fna	NZ_CP040665.2	1726775	1727557	-	(AGly)spc	1-783/783	===============	0/0	100.00	100.00	argannot	X02588:331-1113	(AGly)spc		3004670934
3004670934.fna	NZ_CP040665.2	1838751	1839551	-	(AGly)apH-Stph	1-801/801	===============	0/0	100.00	100.00	argannot	HE579073:1778413-1779213	(AGly)apH-Stph		3004670934
3004670934.fna	NZ_CP040665.2	2403836	2404255	+	(Fcyn)FosB	1-420/420	===============	0/0	100.00	99.76	argannot	AHLO01000073:63139-63558	(Fcyn)FosB		3004670934
3004670934.fna	NZ_CP040665.2	2532658	2533845	-	(Phe)dha1	1-1188/1188	===============	0/0	100.00	100.00	argannot	BA000018:2517801-2518988	(Phe)dha1		3004670934
2212168481.fna	NZ_CP092565.1	39209	41215	-	(Bla)mecA	1-2007/2007	===============	0/0	100.00	100.00	argannot	AB221124:91-2097	(Bla)mecA		2212168481
2212168481.fna	NZ_CP092565.1	124615	125967	+	(Tet)tet(38)	1-1353/1353	===============	0/0	100.00	100.00	argannot	AY825285:1-1353	(Tet)tet(38)		2212168481
2212168481.fna	NZ_CP092565.1	721057	722223	+	(Flq)norA	1-1167/1167	===============	0/0	100.00	100.00	argannot	D90119:478-1644	(Flq)norA		2212168481
2212168481.fna	NZ_CP092565.1	1781576	1782376	-	(AGly)apH-Stph	1-801/801	===============	0/0	100.00	100.00	argannot	HE579073:1778413-1779213	(AGly)apH-Stph		2212168481
2212168481.fna	NZ_CP092565.1	2365514	2365933	+	(Fcyn)FosB	1-420/420	===============	0/0	100.00	99.76	argannot	AHLO01000073:63139-63558	(Fcyn)FosB		2212168481
2212168481.fna	NZ_CP092565.1	2494250	2495437	-	(Phe)dha1	1-1188/1188	===============	0/0	100.00	100.00	argannot	BA000018:2517801-2518988	(Phe)dha1		2212168481
2212168481.fna	NZ_CP092565.1	2639894	2640688	-	(AGly)aph(3'')-III	1-795/795	===============	0/0	100.00	100.00	argannot	V01547:535-1329	(AGly)aph(3'')-III		2212168481
2212168481.fna	NZ_CP092565.1	2640781	2641311	-	(AGly)sat4A	1-543/543	========/======	1/12	97.79	97.79	argannot	X92945:38870-39412	(AGly)sat4A		2212168481
2212168481.fna	NZ_CP092565.1	2652104	2653570	+	(MLS)msr(A)	1-1467/1467	===============	0/0	100.00	99.18	argannot	AY591760:274-1740	(MLS)msr(A)		2212168481
2212168481.fna	NZ_CP092565.1	2653669	2654568	+	(MLS)mph(C)	1-900/900	===============	0/0	100.00	99.89	argannot	AF167161:5665-6564	(MLS)mph(C)		2212168481
2212168481.fna	NZ_CP092565.1	2662904	2663434	+	(AGly)sat4A	1-543/543	========/======	1/12	97.79	97.79	argannot	X92945:38870-39412	(AGly)sat4A		2212168481
2212168481.fna	NZ_CP092565.1	2663527	2664321	+	(AGly)aph(3'')-III	1-795/795	===============	0/0	100.00	100.00	argannot	V01547:535-1329	(AGly)aph(3'')-III		2212168481
2999172154.fna	NZ_CP049976.1	427	1236	+	(AGly)spw	1-810/810	===============	0/0	100.00	100.00	argannot	NG_048075:101-910	(AGly)spw		2999172154
2999172154.fna	NZ_CP049976.1	4841	5644	+	(MLS)lnu((B)	1-804/804	===============	0/0	100.00	100.00	argannot	KC688833:1-804	(MLS)lnu((B)		2999172154
2999172154.fna	NZ_CP049976.1	9030	9800	-	(AGly)aadD	1-771/771	===============	0/0	100.00	99.74	argannot	AF181950:3176-3946	(AGly)aadD		2999172154
2999172154.fna	NZ_CP049976.1	33054	33434	-	(Bla)blaI	1-381/381	===============	0/0	100.00	100.00	argannot	NG_047499:101-481	(Bla)blaI		2999172154
2999172154.fna	NZ_CP049976.1	33424	35181	-	(Bla)blaR1_Bacilli	1-1758/1758	===============	0/0	100.00	99.94	argannot	NG_047539:1-1758	(Bla)blaR1_Bacilli		2999172154
2999172154.fna	NZ_CP049976.1	35288	36133	+	(Bla)blaZ	1-846/846	===============	0/0	100.00	100.00	argannot	AB245469:2235-3080	(Bla)blaZ		2999172154
2999172154.fna	NZ_CP049976.1	38875	39372	-	(Tmt)dfrG	1-498/498	===============	0/0	100.00	100.00	argannot	AB205645:1013-1510	(Tmt)dfrG		2999172154
2999172154.fna	NZ_CP049976.1	432461	433626	+	(Flq)norA	1-1166/1167	===============	0/0	99.91	91.34	argannot	D90119:478-1644	(Flq)norA		2999172154
2999172154.fna	NZ_CP049976.1	643762	645681	-	(Tet)tetM	1-1920/1920	===============	0/0	100.00	99.22	argannot	DQ534550:1451-3370	(Tet)tetM		2999172154
2999172154.fna	NZ_CP049976.1	1451176	1452603	+	(Phe)fexA	1-1428/1428	===============	0/0	100.00	100.00	argannot	JQ041372:14024-15451	(Phe)fexA		2999172154
2999172154.fna	NZ_CP049976.1	1564805	1565605	-	(AGly)apH-Stph	1-801/801	===============	0/0	100.00	99.25	argannot	HE579073:1778413-1779213	(AGly)apH-Stph		2999172154
2999172154.fna	NZ_CP049976.1	2232273	2233460	-	(Phe)dha1	1-1188/1188	===============	0/0	100.00	99.16	argannot	BA000018:2517801-2518988	(Phe)dha1		2999172154
2999172154.fna	NZ_CP049976.1	2557504	2559510	-	(Bla)mecA	1-2007/2007	===============	0/0	100.00	99.95	argannot	AB221124:91-2097	(Bla)mecA		2999172154
2999172154.fna	NZ_CP049976.1	2663750	2665102	+	(Tet)tet(38)	1-1353/1353	===============	0/0	100.00	98.67	argannot	AY825285:1-1353	(Tet)tet(38)		2999172154
2999172154.fna	NZ_CP049976.1	2877720	2879159	-	(AGly)aac6-Aph2	1-1440/1440	===============	0/0	100.00	100.00	argannot	M13771:304-1743	(AGly)aac6-Aph2		2999172154
2999172154.fna	NZ_CP049976.1	2885827	2887203	+	(Tet)tetL	1-1377/1377	===============	0/0	100.00	99.86	argannot	FN435329:1-1377	(Tet)tetL		2999172154
2999172154.fna	NZ_CP049976.1	2887847	2888581	-	(MLS)erm(T)	1-735/735	===============	0/0	100.00	99.73	argannot	M64090:168-902	(MLS)erm(T)		2999172154
2999172154.fna	NZ_CP049976.1	2894849	2895690	+	(AGly)ant6-Ia	1-842/909	==============.	0/0	92.63	89.31	argannot	AF330699:22-930	(AGly)ant6-Ia		2999172154
