file	sequence	start	end	strand	gene	coverage	coverage_map	gaps	coverage_percent	identity_percent	database	accession	product	resistance	genome
2064751942.fna	NZ_CP077757.1	2735470	2736315	-	PC1_beta-lactamase_(blaZ)	1-846/846	===============	0/0	100.00	96.81	card	CP000732.1:10528-9682	The blaZ beta-lactamase is found in Bacillus subtilis and Staphylococcus aureus.	penam	2064751942
NZ_CP077755.1.fna	NZ_CP077755.1	260809	262236	-	fexA	1-1428/1428	===============	0/0	100.00	99.79	card	AJ549214:176-1604	fexA is a plasmid-encoded chloramphenicol exporter that is found in Staphylococcus lentus	phenicol	NZ_CP077755.1
NZ_CP077755.1.fna	NZ_CP077755.1	523508	524167	+	arlR	1-660/660	===============	0/0	100.00	100.00	card	CP023390.1:1462248-1461588	ArlR is a response regulator that binds to the norA promoter to activate expression. ArlR must first be phosphorylated by ArlS.	acridine_dye;fluoroquinolone	NZ_CP077755.1
NZ_CP077755.1.fna	NZ_CP077755.1	524164	525519	+	arlS	1-1356/1356	===============	0/0	100.00	99.85	card	CP000253.1:1361636-1360280	ArlS is a protein histidine kinase that phosphorylates ArlR a promoter for norA expression.	acridine_dye;fluoroquinolone	NZ_CP077755.1
NZ_CP077755.1.fna	NZ_CP077755.1	1202889	1204055	-	Staphylococcus_aureus_norA	1-1167/1167	===============	0/0	100.00	99.91	card	D90119.1:477-1644	NorA gene cloned from Staphylococcus aureus conferred relatively high resistance to hydrophilic quinolones such as norfloxacin enoxacin ofloxacin and ciprofloxacin in S. aureus and Escherichia coli. Had low or no resistance at all to hydrophobic ones such as nalidixic acid oxolinic acid and sparfloxacin in S. aureus and Escherichia coli.	fluoroquinolone	NZ_CP077755.1
NZ_CP077755.1.fna	NZ_CP077755.1	1211706	1212149	+	mgrA	1-444/444	===============	0/0	100.00	100.00	card	BA000018.3:735860-735416	MgrA also known as NorR is a regulator for norA norB and tet38. It is a positive regulator for norA expression but is a direct repressor for norB and an indirect repressor of tet38.	acridine_dye;cephalosporin;fluoroquinolone;penam;peptide;tetracycline	NZ_CP077755.1
NZ_CP077755.1.fna	NZ_CP077755.1	1589593	1590948	-	mepA	1-1356/1356	===============	0/0	100.00	99.41	card	AY661734.1:839-2195	MepA is an efflux protein regulated by MepR and part of the MepRAB cluster. Its presence in Staphylococcus aureus led to multidrug resistance while it has also been shown to decrease tigecycline susceptibility.	glycylcycline;tetracycline	NZ_CP077755.1
NZ_CP077755.1.fna	NZ_CP077755.1	1591055	1591474	-	mepR	1-420/420	===============	0/0	100.00	99.29	card	BA000017.4:379931-380351	MepR is an upstream repressor of MepA in Staphylococcus aureus. It is part of the mepRAB operon.	glycylcycline;tetracycline	NZ_CP077755.1
NZ_CP077755.1.fna	NZ_CP077755.1	1820237	1821589	-	tet(38)	1-1353/1353	===============	0/0	100.00	99.85	card	AY825285:0-1353	Tet38 is a tetracycline efflux pump found in the Gram-positive Staphylococcus aureus. It is regulated by mgrA which also regulates NorB.	tetracycline	NZ_CP077755.1
NZ_CP077755.1.fna	NZ_CP077755.1	1856855	1857616	-	ANT(4')-Ib	1-762/762	===============	0/0	100.00	100.00	card	GQ900432.1:27499-26737	Kanamycin nucleotidyltransferase sequence from Staphylococcus aureus plasmid. Confers resistance to kanamycin neomycin and other aminoglycosides	aminoglycoside	NZ_CP077755.1
NZ_CP077755.1.fna	NZ_CP077755.1	1864888	1865691	-	lsaE	1-804/804	===============	0/0	100.00	100.00	card	AF408195.1:9446-10250	lsaE is an ABC-F subfamily protein found in porcine MRSA isolates. It confers resistance to pleuromutilin lincosamide and streptogramin A	lincosamide;macrolide;oxazolidinone;phenicol;pleuromutilin;streptogramin;tetracycline	NZ_CP077755.1
NZ_CP077755.1.fna	NZ_CP077755.1	1870808	1871671	-	ANT(6)-Ia	1-864/864	===============	0/0	100.00	100.00	card	KF648874.1:61860-60996	ANT(6)-Ia is an aminoglycoside nucleotidyltransferase gene encoded by plasmids and chromosomes in Staphylococcus epidermidis E. faecium Streptococcus suis S. aureus E. faecalis and Streptococcus mitis	aminoglycoside	NZ_CP077755.1
NZ_CP077755.1.fna	NZ_CP077755.1	1874244	1875620	+	tet(L)	1-1377/1377	===============	0/0	100.00	99.78	card	M11036:0-1377	TetL is a tetracycline efflux protein found in many species of Gram-negative and Gram-positive bacteria.	tetracycline	NZ_CP077755.1
NZ_CP077755.1.fna	NZ_CP077755.1	1878325	1879059	-	ErmC	1-735/735	===============	0/0	100.00	98.78	card	M12730:779-1514	ErmC is a methyltransferase that catalyzes the methylation of A2058 of the 23S ribosomal RNA in two steps. Expression of ErmC is inducible by erythromycin. The leader peptide causes attenuation of the mRNA and stabilizes the structure preventing further translation. When erythromycin is present it binds the leader peptide causing a change in conformation allowing for the expression of ErmC.	lincosamide;macrolide;streptogramin	NZ_CP077755.1
NZ_CP077755.1.fna	NZ_CP077755.1	1882350	1883789	+	AAC(6')-Ie-APH(2'')-Ia	1-1440/1440	===============	0/0	100.00	100.00	card	GU565967.1:26419-24979	AAC(6')-Ie-APH(2'')-Ia is an aminoglycoside acetyltransferase encoded by plasmids and transposons in S. aureus E. faecalis E. faecium and Staphylococcus warneri	aminoglycoside	NZ_CP077755.1
NZ_CP077755.1.fna	NZ_CP077755.1	1886670	1887515	-	PC1_beta-lactamase_(blaZ)	1-846/846	===============	0/0	100.00	97.16	card	CP000732.1:10528-9682	The blaZ beta-lactamase is found in Bacillus subtilis and Staphylococcus aureus.	penam	NZ_CP077755.1
NZ_CP077755.1.fna	NZ_CP077755.1	1944106	1946112	-	mecA	1-2007/2007	===============	0/0	100.00	99.90	card	KC243783:0-2007	A foreign PBP2a acquired by lateral gene transfer that able to perform peptidoglycan synthesis in the presence of beta-lactams.	penam	NZ_CP077755.1
NZ_CP077755.1.fna	NZ_CP077755.1	2398301	2398798	-	dfrG	1-498/498	===============	0/0	100.00	100.00	card	AB205645:1012-1510	dfrG is a plasmid-encoded dihydrofolate reductase found in Staphylococcus aureus	diaminopyrimidine	NZ_CP077755.1
NZ_CP077755.1.fna	NZ_CP077755.1	2437667	2438086	-	Staphylococcus_aureus_FosB	1-420/420	===============	0/0	100.00	99.29	card	AHLO01000073.1:63138-63558	The Bacillus subtilis fosB gene encodes a fosfomycin resistance protein	fosfomycin	NZ_CP077755.1
NZ_CP077755.1.fna	NZ_CP077755.1	2580618	2582060	+	Staphylococcys_aureus_LmrS	1-1443/1443	===============	0/0	100.00	99.17	card	CP000046.1:2236817-2235374	MFS transporters are secondary active transporters with single-polypeptide chains containing 400-600 amino acids that transport small solutes across the membrane by using electrochemical gradients. LmrS has 14 transmembrane helices and when expressed in E. coli is capable of extruding a variety of antibiotics inclinding linezolid trimethoprim florfenicol chlorampheniocol erythromycin streptomycin kanamycin and fusidic acid	aminoglycoside;diaminopyrimidine;macrolide;oxazolidinone;phenicol	NZ_CP077755.1
NZ_CP077755.1.fna	NZ_CP077755.1	2773002	2773847	-	PC1_beta-lactamase_(blaZ)	1-846/846	===============	0/0	100.00	96.81	card	CP000732.1:10528-9682	The blaZ beta-lactamase is found in Bacillus subtilis and Staphylococcus aureus.	penam	NZ_CP077755.1
2780070556.fna	NZ_CP160634.1	39626	41632	-	mecA	1-2007/2007	===============	0/0	100.00	99.90	card	KC243783:0-2007	A foreign PBP2a acquired by lateral gene transfer that able to perform peptidoglycan synthesis in the presence of beta-lactams.	penam	2780070556
2780070556.fna	NZ_CP160634.1	125864	127216	+	tet(38)	1-1353/1353	===============	0/0	100.00	100.00	card	AY825285:0-1353	Tet38 is a tetracycline efflux pump found in the Gram-positive Staphylococcus aureus. It is regulated by mgrA which also regulates NorB.	tetracycline	2780070556
2780070556.fna	NZ_CP160634.1	354124	354543	+	mepR	1-420/420	===============	0/0	100.00	100.00	card	BA000017.4:379931-380351	MepR is an upstream repressor of MepA in Staphylococcus aureus. It is part of the mepRAB operon.	glycylcycline;tetracycline	2780070556
2780070556.fna	NZ_CP160634.1	354650	356005	+	mepA	1-1356/1356	===============	0/0	100.00	99.48	card	AY661734.1:839-2195	MepA is an efflux protein regulated by MepR and part of the MepRAB cluster. Its presence in Staphylococcus aureus led to multidrug resistance while it has also been shown to decrease tigecycline susceptibility.	glycylcycline;tetracycline	2780070556
2780070556.fna	NZ_CP160634.1	706481	706924	-	mgrA	1-444/444	===============	0/0	100.00	100.00	card	BA000018.3:735860-735416	MgrA also known as NorR is a regulator for norA norB and tet38. It is a positive regulator for norA expression but is a direct repressor for norB and an indirect repressor of tet38.	acridine_dye;cephalosporin;fluoroquinolone;penam;peptide;tetracycline	2780070556
2780070556.fna	NZ_CP160634.1	714575	715741	+	Staphylococcus_aureus_norA	1-1167/1167	===============	0/0	100.00	100.00	card	D90119.1:477-1644	NorA gene cloned from Staphylococcus aureus conferred relatively high resistance to hydrophilic quinolones such as norfloxacin enoxacin ofloxacin and ciprofloxacin in S. aureus and Escherichia coli. Had low or no resistance at all to hydrophobic ones such as nalidixic acid oxolinic acid and sparfloxacin in S. aureus and Escherichia coli.	fluoroquinolone	2780070556
2780070556.fna	NZ_CP160634.1	1383037	1384392	-	arlS	1-1356/1356	===============	0/0	100.00	99.85	card	CP000253.1:1361636-1360280	ArlS is a protein histidine kinase that phosphorylates ArlR a promoter for norA expression.	acridine_dye;fluoroquinolone	2780070556
2780070556.fna	NZ_CP160634.1	1384389	1385048	-	arlR	1-660/660	===============	0/0	100.00	100.00	card	CP023390.1:1462248-1461588	ArlR is a response regulator that binds to the norA promoter to activate expression. ArlR must first be phosphorylated by ArlS.	acridine_dye;fluoroquinolone	2780070556
2780070556.fna	NZ_CP160634.1	1522473	1524392	+	tetM	1-1920/1920	===============	0/0	100.00	99.43	card	AM990992.1:1003680-1001760	TetM is a ribosomal protection protein that confers tetracycline resistance. It is found on transposable DNA elements and its horizontal transfer between bacterial species has been documented.	tetracycline	2780070556
2780070556.fna	NZ_CP160634.1	1750549	1751976	+	fexA	1-1428/1428	===============	0/0	100.00	99.72	card	AJ549214:176-1604	fexA is a plasmid-encoded chloramphenicol exporter that is found in Staphylococcus lentus	phenicol	2780070556
2780070556.fna	NZ_CP160634.1	2232070	2233512	-	Staphylococcys_aureus_LmrS	1-1443/1443	===============	0/0	100.00	99.03	card	CP000046.1:2236817-2235374	MFS transporters are secondary active transporters with single-polypeptide chains containing 400-600 amino acids that transport small solutes across the membrane by using electrochemical gradients. LmrS has 14 transmembrane helices and when expressed in E. coli is capable of extruding a variety of antibiotics inclinding linezolid trimethoprim florfenicol chlorampheniocol erythromycin streptomycin kanamycin and fusidic acid	aminoglycoside;diaminopyrimidine;macrolide;oxazolidinone;phenicol	2780070556
2780070556.fna	NZ_CP160634.1	2383795	2384214	+	Staphylococcus_aureus_FosB	1-420/420	===============	0/0	100.00	99.76	card	AHLO01000073.1:63138-63558	The Bacillus subtilis fosB gene encodes a fosfomycin resistance protein	fosfomycin	2780070556
2212172067.fna	NZ_CP092567.1	39208	41214	-	mecA	1-2007/2007	===============	0/0	100.00	99.90	card	KC243783:0-2007	A foreign PBP2a acquired by lateral gene transfer that able to perform peptidoglycan synthesis in the presence of beta-lactams.	penam	2212172067
2212172067.fna	NZ_CP092567.1	124616	125968	+	tet(38)	1-1353/1353	===============	0/0	100.00	100.00	card	AY825285:0-1353	Tet38 is a tetracycline efflux pump found in the Gram-positive Staphylococcus aureus. It is regulated by mgrA which also regulates NorB.	tetracycline	2212172067
2212172067.fna	NZ_CP092567.1	349241	349660	+	mepR	1-420/420	===============	0/0	100.00	100.00	card	BA000017.4:379931-380351	MepR is an upstream repressor of MepA in Staphylococcus aureus. It is part of the mepRAB operon.	glycylcycline;tetracycline	2212172067
2212172067.fna	NZ_CP092567.1	349767	351122	+	mepA	1-1356/1356	===============	0/0	100.00	99.48	card	AY661734.1:839-2195	MepA is an efflux protein regulated by MepR and part of the MepRAB cluster. Its presence in Staphylococcus aureus led to multidrug resistance while it has also been shown to decrease tigecycline susceptibility.	glycylcycline;tetracycline	2212172067
2212172067.fna	NZ_CP092567.1	709319	709762	-	mgrA	1-444/444	===============	0/0	100.00	100.00	card	BA000018.3:735860-735416	MgrA also known as NorR is a regulator for norA norB and tet38. It is a positive regulator for norA expression but is a direct repressor for norB and an indirect repressor of tet38.	acridine_dye;cephalosporin;fluoroquinolone;penam;peptide;tetracycline	2212172067
2212172067.fna	NZ_CP092567.1	717413	718579	+	Staphylococcus_aureus_norA	1-1167/1167	===============	0/0	100.00	100.00	card	D90119.1:477-1644	NorA gene cloned from Staphylococcus aureus conferred relatively high resistance to hydrophilic quinolones such as norfloxacin enoxacin ofloxacin and ciprofloxacin in S. aureus and Escherichia coli. Had low or no resistance at all to hydrophobic ones such as nalidixic acid oxolinic acid and sparfloxacin in S. aureus and Escherichia coli.	fluoroquinolone	2212172067
2212172067.fna	NZ_CP092567.1	1408160	1409515	-	arlS	1-1356/1356	===============	0/0	100.00	99.85	card	CP000253.1:1361636-1360280	ArlS is a protein histidine kinase that phosphorylates ArlR a promoter for norA expression.	acridine_dye;fluoroquinolone	2212172067
2212172067.fna	NZ_CP092567.1	1409512	1410171	-	arlR	1-660/660	===============	0/0	100.00	100.00	card	CP023390.1:1462248-1461588	ArlR is a response regulator that binds to the norA promoter to activate expression. ArlR must first be phosphorylated by ArlS.	acridine_dye;fluoroquinolone	2212172067
2212172067.fna	NZ_CP092567.1	2255510	2256952	-	Staphylococcys_aureus_LmrS	1-1443/1443	===============	0/0	100.00	98.96	card	CP000046.1:2236817-2235374	MFS transporters are secondary active transporters with single-polypeptide chains containing 400-600 amino acids that transport small solutes across the membrane by using electrochemical gradients. LmrS has 14 transmembrane helices and when expressed in E. coli is capable of extruding a variety of antibiotics inclinding linezolid trimethoprim florfenicol chlorampheniocol erythromycin streptomycin kanamycin and fusidic acid	aminoglycoside;diaminopyrimidine;macrolide;oxazolidinone;phenicol	2212172067
2212172067.fna	NZ_CP092567.1	2407363	2407782	+	Staphylococcus_aureus_FosB	1-420/420	===============	0/0	100.00	99.76	card	AHLO01000073.1:63138-63558	The Bacillus subtilis fosB gene encodes a fosfomycin resistance protein	fosfomycin	2212172067
2212172067.fna	NZ_CP092567.1	2680562	2681356	-	APH(3')-IIIa	1-795/795	===============	0/0	100.00	100.00	card	CP004067:52914-53709	APH(3')-IIIa is a plasmid-encoded aminoglycoside phosphotransferase in S. aureus and Enterococcus spp.	aminoglycoside	2212172067
2212172067.fna	NZ_CP092567.1	2681449	2681980	-	SAT-4	1-543/543	========/======	4/17	97.42	96.52	card	U01945:373-916	SAT-4 is a plasmid-mediated streptothricin acetyltransferase and streptothricin (a nucleoside antibiotic) resistant determinant. Originally described from a Campylobacter coli BE/G4 plasmid gene sequence by Jacob et al 1994.	nucleoside	2212172067
2212172067.fna	NZ_CP092567.1	2690318	2691217	-	mphC	1-900/900	===============	0/0	100.00	98.33	card	AB013298.1:2295-3195	The mphC gene was identified from Staphylococcus aureus.  This gene shows similarity to mphB gene from Escherchia coli.	macrolide	2212172067
2212172067.fna	NZ_CP092567.1	2691316	2692782	-	msrA	1-1467/1467	===============	0/0	100.00	98.91	card	X52085.1:342-1809	MsrA is an ABC-F subfamily ribosomal protection protein expressed in Staphylococcus species which confers resistance to erythromycin and streptogramin B antibiotics through antibiotic target protection mechanisms. It is associated with plasmid DNA.	lincosamide;macrolide;oxazolidinone;phenicol;pleuromutilin;streptogramin;tetracycline	2212172067
2212172067.fna	NZ_CP092567.1	2703575	2704105	+	SAT-4	1-543/543	========/======	1/12	97.79	97.61	card	U01945:373-916	SAT-4 is a plasmid-mediated streptothricin acetyltransferase and streptothricin (a nucleoside antibiotic) resistant determinant. Originally described from a Campylobacter coli BE/G4 plasmid gene sequence by Jacob et al 1994.	nucleoside	2212172067
2212172067.fna	NZ_CP092567.1	2704198	2704992	+	APH(3')-IIIa	1-795/795	===============	0/0	100.00	100.00	card	CP004067:52914-53709	APH(3')-IIIa is a plasmid-encoded aminoglycoside phosphotransferase in S. aureus and Enterococcus spp.	aminoglycoside	2212172067
2212168325.fna	NZ_CP092561.1	39209	41215	-	mecA	1-2007/2007	===============	0/0	100.00	99.90	card	KC243783:0-2007	A foreign PBP2a acquired by lateral gene transfer that able to perform peptidoglycan synthesis in the presence of beta-lactams.	penam	2212168325
2212168325.fna	NZ_CP092561.1	124616	125968	+	tet(38)	1-1353/1353	===============	0/0	100.00	100.00	card	AY825285:0-1353	Tet38 is a tetracycline efflux pump found in the Gram-positive Staphylococcus aureus. It is regulated by mgrA which also regulates NorB.	tetracycline	2212168325
2212168325.fna	NZ_CP092561.1	352363	352782	+	mepR	1-420/420	===============	0/0	100.00	100.00	card	BA000017.4:379931-380351	MepR is an upstream repressor of MepA in Staphylococcus aureus. It is part of the mepRAB operon.	glycylcycline;tetracycline	2212168325
2212168325.fna	NZ_CP092561.1	352889	354244	+	mepA	1-1356/1356	===============	0/0	100.00	99.48	card	AY661734.1:839-2195	MepA is an efflux protein regulated by MepR and part of the MepRAB cluster. Its presence in Staphylococcus aureus led to multidrug resistance while it has also been shown to decrease tigecycline susceptibility.	glycylcycline;tetracycline	2212168325
2212168325.fna	NZ_CP092561.1	712452	712895	-	mgrA	1-444/444	===============	0/0	100.00	100.00	card	BA000018.3:735860-735416	MgrA also known as NorR is a regulator for norA norB and tet38. It is a positive regulator for norA expression but is a direct repressor for norB and an indirect repressor of tet38.	acridine_dye;cephalosporin;fluoroquinolone;penam;peptide;tetracycline	2212168325
2212168325.fna	NZ_CP092561.1	720546	721712	+	Staphylococcus_aureus_norA	1-1167/1167	===============	0/0	100.00	100.00	card	D90119.1:477-1644	NorA gene cloned from Staphylococcus aureus conferred relatively high resistance to hydrophilic quinolones such as norfloxacin enoxacin ofloxacin and ciprofloxacin in S. aureus and Escherichia coli. Had low or no resistance at all to hydrophobic ones such as nalidixic acid oxolinic acid and sparfloxacin in S. aureus and Escherichia coli.	fluoroquinolone	2212168325
2212168325.fna	NZ_CP092561.1	1411140	1412495	-	arlS	1-1356/1356	===============	0/0	100.00	99.85	card	CP000253.1:1361636-1360280	ArlS is a protein histidine kinase that phosphorylates ArlR a promoter for norA expression.	acridine_dye;fluoroquinolone	2212168325
2212168325.fna	NZ_CP092561.1	1412492	1413151	-	arlR	1-660/660	===============	0/0	100.00	100.00	card	CP023390.1:1462248-1461588	ArlR is a response regulator that binds to the norA promoter to activate expression. ArlR must first be phosphorylated by ArlS.	acridine_dye;fluoroquinolone	2212168325
2212168325.fna	NZ_CP092561.1	2213104	2214546	-	Staphylococcys_aureus_LmrS	1-1443/1443	===============	0/0	100.00	98.96	card	CP000046.1:2236817-2235374	MFS transporters are secondary active transporters with single-polypeptide chains containing 400-600 amino acids that transport small solutes across the membrane by using electrochemical gradients. LmrS has 14 transmembrane helices and when expressed in E. coli is capable of extruding a variety of antibiotics inclinding linezolid trimethoprim florfenicol chlorampheniocol erythromycin streptomycin kanamycin and fusidic acid	aminoglycoside;diaminopyrimidine;macrolide;oxazolidinone;phenicol	2212168325
2212168325.fna	NZ_CP092561.1	2365011	2365430	+	Staphylococcus_aureus_FosB	1-420/420	===============	0/0	100.00	99.76	card	AHLO01000073.1:63138-63558	The Bacillus subtilis fosB gene encodes a fosfomycin resistance protein	fosfomycin	2212168325
2212168325.fna	NZ_CP092561.1	2638269	2639063	-	APH(3')-IIIa	1-795/795	===============	0/0	100.00	100.00	card	CP004067:52914-53709	APH(3')-IIIa is a plasmid-encoded aminoglycoside phosphotransferase in S. aureus and Enterococcus spp.	aminoglycoside	2212168325
2212168325.fna	NZ_CP092561.1	2639156	2639686	-	SAT-4	1-543/543	========/======	1/12	97.79	97.61	card	U01945:373-916	SAT-4 is a plasmid-mediated streptothricin acetyltransferase and streptothricin (a nucleoside antibiotic) resistant determinant. Originally described from a Campylobacter coli BE/G4 plasmid gene sequence by Jacob et al 1994.	nucleoside	2212168325
2212168325.fna	NZ_CP092561.1	2650479	2651945	+	msrA	1-1467/1467	===============	0/0	100.00	98.91	card	X52085.1:342-1809	MsrA is an ABC-F subfamily ribosomal protection protein expressed in Staphylococcus species which confers resistance to erythromycin and streptogramin B antibiotics through antibiotic target protection mechanisms. It is associated with plasmid DNA.	lincosamide;macrolide;oxazolidinone;phenicol;pleuromutilin;streptogramin;tetracycline	2212168325
2212168325.fna	NZ_CP092561.1	2652044	2652943	+	mphC	1-900/900	===============	0/0	100.00	98.33	card	AB013298.1:2295-3195	The mphC gene was identified from Staphylococcus aureus.  This gene shows similarity to mphB gene from Escherchia coli.	macrolide	2212168325
2212168325.fna	NZ_CP092561.1	2661279	2661808	+	SAT-4	1-543/543	========/======	2/13	97.61	97.42	card	U01945:373-916	SAT-4 is a plasmid-mediated streptothricin acetyltransferase and streptothricin (a nucleoside antibiotic) resistant determinant. Originally described from a Campylobacter coli BE/G4 plasmid gene sequence by Jacob et al 1994.	nucleoside	2212168325
2212168325.fna	NZ_CP092561.1	2661901	2662695	+	APH(3')-IIIa	1-795/795	===============	0/0	100.00	100.00	card	CP004067:52914-53709	APH(3')-IIIa is a plasmid-encoded aminoglycoside phosphotransferase in S. aureus and Enterococcus spp.	aminoglycoside	2212168325
2267348900.fna	NZ_CP099576.1	38584	40590	-	mecA	1-2007/2007	===============	0/0	100.00	99.90	card	KC243783:0-2007	A foreign PBP2a acquired by lateral gene transfer that able to perform peptidoglycan synthesis in the presence of beta-lactams.	penam	2267348900
2267348900.fna	NZ_CP099576.1	158012	159364	+	tet(38)	1-1353/1353	===============	0/0	100.00	99.85	card	AY825285:0-1353	Tet38 is a tetracycline efflux pump found in the Gram-positive Staphylococcus aureus. It is regulated by mgrA which also regulates NorB.	tetracycline	2267348900
2267348900.fna	NZ_CP099576.1	387148	387567	+	mepR	1-420/420	===============	0/0	100.00	99.29	card	BA000017.4:379931-380351	MepR is an upstream repressor of MepA in Staphylococcus aureus. It is part of the mepRAB operon.	glycylcycline;tetracycline	2267348900
2267348900.fna	NZ_CP099576.1	387674	389029	+	mepA	1-1356/1356	===============	0/0	100.00	100.00	card	AY661734.1:839-2195	MepA is an efflux protein regulated by MepR and part of the MepRAB cluster. Its presence in Staphylococcus aureus led to multidrug resistance while it has also been shown to decrease tigecycline susceptibility.	glycylcycline;tetracycline	2267348900
2267348900.fna	NZ_CP099576.1	765292	765735	-	mgrA	1-444/444	===============	0/0	100.00	99.78	card	BA000018.3:735860-735416	MgrA also known as NorR is a regulator for norA norB and tet38. It is a positive regulator for norA expression but is a direct repressor for norB and an indirect repressor of tet38.	acridine_dye;cephalosporin;fluoroquinolone;penam;peptide;tetracycline	2267348900
2267348900.fna	NZ_CP099576.1	773386	774552	+	Staphylococcus_aureus_norA	1-1167/1167	===============	0/0	100.00	99.91	card	D90119.1:477-1644	NorA gene cloned from Staphylococcus aureus conferred relatively high resistance to hydrophilic quinolones such as norfloxacin enoxacin ofloxacin and ciprofloxacin in S. aureus and Escherichia coli. Had low or no resistance at all to hydrophobic ones such as nalidixic acid oxolinic acid and sparfloxacin in S. aureus and Escherichia coli.	fluoroquinolone	2267348900
2267348900.fna	NZ_CP099576.1	1459272	1460627	-	arlS	1-1356/1356	===============	0/0	100.00	100.00	card	CP000253.1:1361636-1360280	ArlS is a protein histidine kinase that phosphorylates ArlR a promoter for norA expression.	acridine_dye;fluoroquinolone	2267348900
2267348900.fna	NZ_CP099576.1	1460624	1461283	-	arlR	1-660/660	===============	0/0	100.00	100.00	card	CP023390.1:1462248-1461588	ArlR is a response regulator that binds to the norA promoter to activate expression. ArlR must first be phosphorylated by ArlS.	acridine_dye;fluoroquinolone	2267348900
2267348900.fna	NZ_CP099576.1	2304458	2305900	-	Staphylococcys_aureus_LmrS	1-1443/1443	===============	0/0	100.00	99.93	card	CP000046.1:2236817-2235374	MFS transporters are secondary active transporters with single-polypeptide chains containing 400-600 amino acids that transport small solutes across the membrane by using electrochemical gradients. LmrS has 14 transmembrane helices and when expressed in E. coli is capable of extruding a variety of antibiotics inclinding linezolid trimethoprim florfenicol chlorampheniocol erythromycin streptomycin kanamycin and fusidic acid	aminoglycoside;diaminopyrimidine;macrolide;oxazolidinone;phenicol	2267348900
2267348900.fna	NZ_CP099576.1	2457648	2458067	+	Staphylococcus_aureus_FosB	1-420/420	===============	0/0	100.00	100.00	card	AHLO01000073.1:63138-63558	The Bacillus subtilis fosB gene encodes a fosfomycin resistance protein	fosfomycin	2267348900
NZ_CP077757.1.fna	NZ_CP077757.1	258248	259675	-	fexA	1-1428/1428	===============	0/0	100.00	99.79	card	AJ549214:176-1604	fexA is a plasmid-encoded chloramphenicol exporter that is found in Staphylococcus lentus	phenicol	NZ_CP077757.1
NZ_CP077757.1.fna	NZ_CP077757.1	522545	523204	+	arlR	1-660/660	===============	0/0	100.00	100.00	card	CP023390.1:1462248-1461588	ArlR is a response regulator that binds to the norA promoter to activate expression. ArlR must first be phosphorylated by ArlS.	acridine_dye;fluoroquinolone	NZ_CP077757.1
NZ_CP077757.1.fna	NZ_CP077757.1	523201	524556	+	arlS	1-1356/1356	===============	0/0	100.00	99.78	card	CP000253.1:1361636-1360280	ArlS is a protein histidine kinase that phosphorylates ArlR a promoter for norA expression.	acridine_dye;fluoroquinolone	NZ_CP077757.1
NZ_CP077757.1.fna	NZ_CP077757.1	1211566	1212732	-	Staphylococcus_aureus_norA	1-1167/1167	===============	0/0	100.00	99.91	card	D90119.1:477-1644	NorA gene cloned from Staphylococcus aureus conferred relatively high resistance to hydrophilic quinolones such as norfloxacin enoxacin ofloxacin and ciprofloxacin in S. aureus and Escherichia coli. Had low or no resistance at all to hydrophobic ones such as nalidixic acid oxolinic acid and sparfloxacin in S. aureus and Escherichia coli.	fluoroquinolone	NZ_CP077757.1
NZ_CP077757.1.fna	NZ_CP077757.1	1220383	1220826	+	mgrA	1-444/444	===============	0/0	100.00	100.00	card	BA000018.3:735860-735416	MgrA also known as NorR is a regulator for norA norB and tet38. It is a positive regulator for norA expression but is a direct repressor for norB and an indirect repressor of tet38.	acridine_dye;cephalosporin;fluoroquinolone;penam;peptide;tetracycline	NZ_CP077757.1
NZ_CP077757.1.fna	NZ_CP077757.1	1598338	1599693	-	mepA	1-1356/1356	===============	0/0	100.00	99.41	card	AY661734.1:839-2195	MepA is an efflux protein regulated by MepR and part of the MepRAB cluster. Its presence in Staphylococcus aureus led to multidrug resistance while it has also been shown to decrease tigecycline susceptibility.	glycylcycline;tetracycline	NZ_CP077757.1
NZ_CP077757.1.fna	NZ_CP077757.1	1599800	1600219	-	mepR	1-420/420	===============	0/0	100.00	99.29	card	BA000017.4:379931-380351	MepR is an upstream repressor of MepA in Staphylococcus aureus. It is part of the mepRAB operon.	glycylcycline;tetracycline	NZ_CP077757.1
NZ_CP077757.1.fna	NZ_CP077757.1	1831657	1833009	-	tet(38)	1-1353/1353	===============	0/0	100.00	99.85	card	AY825285:0-1353	Tet38 is a tetracycline efflux pump found in the Gram-positive Staphylococcus aureus. It is regulated by mgrA which also regulates NorB.	tetracycline	NZ_CP077757.1
NZ_CP077757.1.fna	NZ_CP077757.1	1868275	1869036	-	ANT(4')-Ib	1-762/762	===============	0/0	100.00	100.00	card	GQ900432.1:27499-26737	Kanamycin nucleotidyltransferase sequence from Staphylococcus aureus plasmid. Confers resistance to kanamycin neomycin and other aminoglycosides	aminoglycoside	NZ_CP077757.1
NZ_CP077757.1.fna	NZ_CP077757.1	1876309	1877112	-	lsaE	1-804/804	===============	0/0	100.00	100.00	card	AF408195.1:9446-10250	lsaE is an ABC-F subfamily protein found in porcine MRSA isolates. It confers resistance to pleuromutilin lincosamide and streptogramin A	lincosamide;macrolide;oxazolidinone;phenicol;pleuromutilin;streptogramin;tetracycline	NZ_CP077757.1
