file	sequence	start	end	strand	gene	coverage	coverage_map	gaps	coverage_percent	identity_percent	database	accession	product	resistance	genome
2236627887.fna	NZ_CP092475.1	37458	39503	+	lip	1-2046/2046	===============	0/0	100.00	98.63	vfdb	NP_647407	(lip) triacylglycerol lipase precursor [Lipase (CVF091)] [Staphylococcus aureus subsp. aureus MW2]		2236627887
2236627887.fna	NZ_CP092475.1	39894	40946	-	icaC	1-1053/1053	===============	0/0	100.00	97.25	vfdb	NP_647406	(icaC) intercellular adhesion protein C involved in polysaccharide intercellular adhesin(PIA) synthesis [Intercellular adhesion proteins (VF0014)] [Staphylococcus aureus subsp. aureus MW2]		2236627887
2236627887.fna	NZ_CP092475.1	40933	41805	-	icaB	1-873/873	===============	0/0	100.00	99.31	vfdb	NP_647405	(icaB) N-deacetylase involved in polysaccharide intercellular adhesin(PIA) synthesis [Intercellular adhesion proteins (VF0014)] [Staphylococcus aureus subsp. aureus MW2]		2236627887
2236627887.fna	NZ_CP092475.1	41802	42107	-	icaD	1-306/306	===============	0/0	100.00	99.67	vfdb	NP_647404	(icaD) intercellular adhesion protein D involved in polysaccharide intercellular adhesin(PIA) synthesis [Intercellular adhesion proteins (VF0014)] [Staphylococcus aureus subsp. aureus MW2]		2236627887
2236627887.fna	NZ_CP092475.1	42071	43309	-	icaA	1-1239/1239	===============	0/0	100.00	99.76	vfdb	NP_647403	(icaA) N-acetylglucosaminyltransferase involved in polysaccharide intercellular adhesin(PIA) synthesis [Intercellular adhesion proteins (VF0014)] [Staphylococcus aureus subsp. aureus MW2]		2236627887
2236627887.fna	NZ_CP092475.1	43474	44034	+	icaR	1-561/561	===============	0/0	100.00	99.47	vfdb	NP_647402	(icaR) ica operon transcriptional regulator IcaR [Intercellular adhesion proteins (VF0014)] [Staphylococcus aureus subsp. aureus MW2]		2236627887
2236627887.fna	NZ_CP092475.1	84368	85897	+	aur	1-1530/1530	===============	0/0	100.00	90.39	vfdb	NP_647375	(aur) zinc metalloproteinase aureolysin [Aureolysin (VF0024)] [Staphylococcus aureus subsp. aureus MW2]		2236627887
2236627887.fna	NZ_CP092475.1	92970	95663	+	clfB	1-2724/2724	========/======	9/72	98.13	91.08	vfdb	NP_647368	(clfB) Clumping factor B adhesin [Clumping factor (VF0004)] [Staphylococcus aureus subsp. aureus MW2]		2236627887
2236627887.fna	NZ_CP092475.1	238662	241709	+	fnbA	1-3048/3048	===============	0/0	100.00	97.93	vfdb	NP_647238	(fnbA) fibronectin-binding protein A [FnBPs (VF0010)] [Staphylococcus aureus subsp. aureus MW2]		2236627887
2236627887.fna	NZ_CP092475.1	329339	330316	-	hlgB	1-978/978	===============	0/0	100.00	93.56	vfdb	NP_647161	(hlgB) gamma-hemolysin component B [<gamma>-hemolysin (VF0011)] [Staphylococcus aureus subsp. aureus MW2]		2236627887
2236627887.fna	NZ_CP092475.1	330318	331265	-	hlgC	1-948/948	===============	0/0	100.00	92.93	vfdb	NP_647160	(hlgC) gamma-hemolysin component C [<gamma>-hemolysin (VF0011)] [Staphylococcus aureus subsp. aureus MW2]		2236627887
2236627887.fna	NZ_CP092475.1	331833	332762	-	hlgA	1-930/930	===============	0/0	100.00	99.14	vfdb	NP_647159	(hlgA) gamma-hemolysin chain II precursor [<gamma>-hemolysin (VF0011)] [Staphylococcus aureus subsp. aureus MW2]		2236627887
2236627887.fna	NZ_CP092475.1	333285	334563	-	sbi	1-1279/1314	========/======	2/6	97.11	93.84	vfdb	NP_647158	(sbi) IgG-binding protein SBI [Sbi (VF0423)] [Staphylococcus aureus subsp. aureus MW2]		2236627887
2236627887.fna	NZ_CP092475.1	534554	536971	-	hysA	1-2418/2448	========/======	2/2	98.73	92.85	vfdb	NP_646946	(hysA) hyaluronate lyase precursor [Hyaluronate lyase (VF0013)] [Staphylococcus aureus subsp. aureus MW2]		2236627887
2236627887.fna	NZ_CP092475.1	725834	725968	+	hld	1-135/135	===============	0/0	100.00	99.26	vfdb	NP_646776	(hld) delta-hemolysin [<delta>-hemolysin (VF0007)] [Staphylococcus aureus subsp. aureus MW2]		2236627887
2236627887.fna	NZ_CP092475.1	743903	744726	-	hlb	170-993/993	..=============	0/0	82.98	98.91	vfdb	YP_186826	(hlb) beta-hemolysin [<beta>-hemolysin (VF0002)] [Staphylococcus aureus subsp. aureus COL]		2236627887
2236627887.fna	NZ_CP092475.1	784308	784799	+	sak	1-492/492	===============	0/0	100.00	99.19	vfdb	NP_646702	(sak) Staphylokinase precursor [Staphylokinase (VF0021)] [Staphylococcus aureus subsp. aureus MW2]		2236627887
2236627887.fna	NZ_CP092475.1	785879	786328	-	chp	1-450/450	===============	0/0	100.00	100.00	vfdb	YP_001332911	(chp) chemotaxis-inhibiting protein CHIPS [CHIPS (VF0424)] [Staphylococcus aureus subsp. aureus str. Newman]		2236627887
2236627887.fna	NZ_CP092475.1	787013	787363	+	scn	1-351/351	===============	0/0	100.00	100.00	vfdb	YP_001332910	(scn) complement inhibitor SCIN [SCIN (VF0425)] [Staphylococcus aureus subsp. aureus str. Newman]		2236627887
2236627887.fna	NZ_CP092475.1	789124	790871	+	map	1-1755/1755	========/======	2/7	99.60	90.71	vfdb	CAB94853	(map) extracellular proteins Map [Eap/Map (VF0016)] [Staphylococcus aureus str. Newman D2C (ATCC 25904)]		2236627887
2236627887.fna	NZ_CP092475.1	1317295	1318746	+	ebp	1-1461/1461	========/======	1/9	99.38	96.85	vfdb	NP_646186	(ebp) cell surface elastin binding protein [EbpS (VF0008)] [Staphylococcus aureus subsp. aureus MW2]		2236627887
2236627887.fna	NZ_CP092475.1	1719453	1720412	+	hly/hla	1-960/960	===============	0/0	100.00	95.31	vfdb	NP_645861	(hly/hla) Alpha-Hemolysin precursor [<alpha>-hemolysin (VF0001)] [Staphylococcus aureus subsp. aureus MW2]		2236627887
2236627887.fna	NZ_CP092475.1	1748173	1748496	-	isdG	1-324/324	===============	0/0	100.00	99.07	vfdb	YP_001332081	(isdG) iron-regulated surface determinant protein G [Isd (VF0015)] [Staphylococcus aureus subsp. aureus str. Newman]		2236627887
2236627887.fna	NZ_CP092475.1	1748515	1749249	-	srtB	1-735/735	===============	0/0	100.00	99.32	vfdb	NP_645834	(srtB) NPQTN specific sortase B [Isd (VF0015)] [Staphylococcus aureus subsp. aureus MW2]		2236627887
2236627887.fna	NZ_CP092475.1	1749311	1750276	-	isdF	1-966/966	===============	0/0	100.00	98.97	vfdb	NP_645833	(isdF) iron-regulated surface determinant protein F ATP-binding-cassette-type transmembrane transporter [Isd (VF0015)] [Staphylococcus aureus subsp. aureus MW2]		2236627887
2236627887.fna	NZ_CP092475.1	1750289	1751167	-	isdE	1-879/879	===============	0/0	100.00	99.43	vfdb	YP_001332078	(isdE) iron-regulated surface determinant protein E [Isd (VF0015)] [Staphylococcus aureus subsp. aureus str. Newman]		2236627887
2236627887.fna	NZ_CP092475.1	1751164	1752240	-	isdD	1-1077/1077	===============	0/0	100.00	98.98	vfdb	NP_645831	(isdD) iron-regulated surface determinant protein D [Isd (VF0015)] [Staphylococcus aureus subsp. aureus MW2]		2236627887
2236627887.fna	NZ_CP092475.1	1752240	1752923	-	isdC	1-684/684	===============	0/0	100.00	99.71	vfdb	YP_001332076	(isdC) iron-regulated surface determinant protein C [Isd (VF0015)] [Staphylococcus aureus subsp. aureus str. Newman]		2236627887
2236627887.fna	NZ_CP092475.1	1753132	1754184	+	isdA	1-1053/1053	===============	0/0	100.00	98.86	vfdb	YP_001332075	(isdA) iron-regulated surface determinant protein A [Isd (VF0015)] [Staphylococcus aureus subsp. aureus str. Newman]		2236627887
2236627887.fna	NZ_CP092475.1	1754387	1756321	+	isdB	1-1938/1938	========/======	1/3	99.85	98.71	vfdb	YP_001332074	(isdB) iron-regulated surface determinant protein B haemoglobin receptor [Isd (VF0015)] [Staphylococcus aureus subsp. aureus str. Newman]		2236627887
2236627887.fna	NZ_CP092475.1	1837766	1838710	+	sspA	1-945/984	===============	0/0	96.04	96.93	vfdb	NP_645749	(sspA) serine protease; V8 protease; glutamyl endopeptidase [V8 protease (VF0023)] [Staphylococcus aureus subsp. aureus MW2]		2236627887
2236627887.fna	NZ_CP092475.1	1838912	1840093	+	sspB	1-1182/1182	===============	0/0	100.00	99.24	vfdb	NP_645748	(sspB) staphopain cysteine proteinase SspB [Staphopain (VF0006)] [Staphylococcus aureus subsp. aureus MW2]		2236627887
2236627887.fna	NZ_CP092475.1	1840131	1840460	+	sspC	1-330/330	===============	0/0	100.00	99.70	vfdb	NP_645747	(sspC) Staphostatin B [Staphopain (VF0006)] [Staphylococcus aureus subsp. aureus MW2]		2236627887
2236627887.fna	NZ_CP092475.1	2004335	2007148	-	clfA	1-2841/2841	========/======	7/49	98.66	89.69	vfdb	NP_645581	(clfA) Clumping factor A fibrinogen-binding protein [Clumping factor (VF0004)] [Staphylococcus aureus subsp. aureus MW2]		2236627887
2236627887.fna	NZ_CP092475.1	2237560	2241021	-	sdrE	1-3426/3426	========/======	4/72	99.47	96.92	vfdb	NP_645335	(sdrE) Ser-Asp rich fibrinogen-binding bone sialoprotein-binding protein [SDr (VF0019)] [Staphylococcus aureus subsp. aureus MW2]		2236627887
2236627887.fna	NZ_CP092475.1	2241415	2245422	-	sdrD	1-4044/4044	========/======	12/54	98.89	93.56	vfdb	NP_645334	(sdrD) Ser-Asp rich fibrinogen-binding bone sialoprotein-binding protein [SDr (VF0019)] [Staphylococcus aureus subsp. aureus MW2]		2236627887
2236627887.fna	NZ_CP092475.1	2245789	2248698	-	sdrC	1-2868/2868	========/======	5/46	99.93	93.51	vfdb	NP_645333	(sdrC) Ser-Asp rich fibrinogen-binding bone sialoprotein-binding protein [SDr (VF0019)] [Staphylococcus aureus subsp. aureus MW2]		2236627887
2236627887.fna	NZ_CP092475.1	2412994	2413716	+	sell	1-723/723	===============	0/0	100.00	99.45	vfdb	NP_645577	(sell) staphylococcal enterotoxin L precursor [Enterotoxin-like L (CVF065)] [Staphylococcus aureus subsp. aureus MW2]		2236627887
2236627887.fna	NZ_CP092475.1	2413883	2414683	-	sec	1-801/801	===============	0/0	100.00	97.88	vfdb	NP_645576	(sec) staphylococcal enterotoxin C precursor [Enterotoxin C (CVF057)] [Staphylococcus aureus subsp. aureus MW2]		2236627887
2236627887.fna	NZ_CP092475.1	2495339	2497414	-	geh	1-2073/2073	========/======	1/3	100.00	97.93	vfdb	NP_645114	(geh) glycerol ester hydrolase [Lipase (VF0012)] [Staphylococcus aureus subsp. aureus MW2]		2236627887
2236627887.fna	NZ_CP092475.1	2530110	2531444	-	essB	1-1335/1335	===============	0/0	100.00	95.43	vfdb	NP_645078	(essB) type VII secretion system protein EssB monotopic membrane protein [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]		2236627887
2236627887.fna	NZ_CP092475.1	2531457	2531699	-	esaB	1-243/243	===============	0/0	100.00	93.42	vfdb	NP_645076	(esaB) type VII secretion system protein EsaB [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]		2236627887
2236627887.fna	NZ_CP092475.1	2531671	2532129	-	essA	1-459/459	===============	0/0	100.00	99.78	vfdb	NP_645075	(essA) type VII secretion system protein EssA monotopic membrane protein [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]		2236627887
2236627887.fna	NZ_CP092475.1	2532129	2535158	-	esaA	1-3030/3030	===============	0/0	100.00	98.81	vfdb	NP_645074	(esaA) type VII secretion system protein EsaA [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]		2236627887
2236627887.fna	NZ_CP092475.1	2535241	2535534	-	esxA	1-294/294	===============	0/0	100.00	99.32	vfdb	NP_645073	(esxA) type VII secretion system protein secreted protein EsxA [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]		2236627887
2236627887.fna	NZ_CP092475.1	2599652	2601507	-	coa	1-1868/1902	========/======	16/52	96.53	81.73	vfdb	NP_645021	(coa) staphylocoagulase precursor [Staphylocoagulase (VF0421)] [Staphylococcus aureus subsp. aureus MW2]		2236627887
2236627887.fna	NZ_CP092475.1	2677753	2678898	-	cap8P	1-1146/1146	===============	0/0	100.00	99.04	vfdb	NP_644954	(cap8P) capsular polysaccharide synthesis enzyme Cap8P [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]		2236627887
2236627887.fna	NZ_CP092475.1	2678975	2680237	-	cap8O	1-1263/1263	===============	0/0	100.00	98.73	vfdb	NP_644953	(cap8O) capsular polysaccharide synthesis enzyme Cap8O [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]		2236627887
2236627887.fna	NZ_CP092475.1	2680291	2681178	-	cap8N	1-888/888	===============	0/0	100.00	98.76	vfdb	NP_644952	(cap8N) capsular polysaccharide synthesis enzyme Cap8N [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]		2236627887
2236627887.fna	NZ_CP092475.1	2681178	2681735	-	cap8M	1-558/558	===============	0/0	100.00	99.64	vfdb	NP_644951	(cap8M) capsular polysaccharide synthesis enzyme Cap8M [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]		2236627887
2236627887.fna	NZ_CP092475.1	2681746	2682951	-	cap8L	1-1206/1206	===============	0/0	100.00	99.58	vfdb	NP_644950	(cap8L) capsular polysaccharide synthesis enzyme Cap8L [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]		2236627887
2236627887.fna	NZ_CP092475.1	2687073	2688197	-	cap8G	1-1125/1125	===============	0/0	100.00	99.38	vfdb	NP_644945	(cap8G) capsular polysaccharide synthesis enzyme Cap8G [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]		2236627887
2236627887.fna	NZ_CP092475.1	2688201	2689310	-	cap8F	1-1110/1110	===============	0/0	100.00	98.56	vfdb	NP_644944	(cap8F) capsular polysaccharide synthesis enzyme Cap8F [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]		2236627887
2236627887.fna	NZ_CP092475.1	2689323	2690351	-	cap8E	1-1029/1029	===============	0/0	100.00	99.03	vfdb	NP_644943	(cap8E) capsular polysaccharide synthesis enzyme Cap8E [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]		2236627887
2236627887.fna	NZ_CP092475.1	2690341	2692164	-	cap8D	1-1824/1824	===============	0/0	100.00	99.29	vfdb	NP_644942	(cap8D) capsular polysaccharide synthesis enzyme Cap8D [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]		2236627887
2236627887.fna	NZ_CP092475.1	2692184	2692948	-	cap8C	1-765/765	===============	0/0	100.00	99.35	vfdb	NP_644941	(cap8C) capsular polysaccharide synthesis enzyme Cap8C [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]		2236627887
2236627887.fna	NZ_CP092475.1	2692951	2693637	-	cap8B	1-687/687	===============	0/0	100.00	93.01	vfdb	NP_644940	(cap8B) capsular polysaccharide synthesis enzyme Cap8B [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]		2236627887
2236627887.fna	NZ_CP092475.1	2693805	2694321	-	cap8A	1-516/516	========/======	1/1	100.00	97.10	vfdb	NP_644939	(cap8A) capsular polysaccharide synthesis enzyme  [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]		2236627887
2236627887.fna	NZ_CP092475.1	2736921	2738108	+	spa	1-1188/1479	=============..	0/0	80.32	97.98	vfdb	NP_644899	(spa) Immunoglobulin G binding protein A precursor [SpA (VF0017)] [Staphylococcus aureus subsp. aureus MW2]		2236627887
2236627887.fna	NZ_CP092475.1	2805600	2807918	-	adsA	1-2319/2319	===============	0/0	100.00	96.85	vfdb	NP_644838	(adsA) Adenosine synthase A [AdsA (VF0422)] [Staphylococcus aureus subsp. aureus MW2]		2236627887
2999172154.fna	NZ_CP049976.1	295733	298072	+	sdrC	1-2367/2868	========/====..	8/35	81.45	90.38	vfdb	NP_645333	(sdrC) Ser-Asp rich fibrinogen-binding bone sialoprotein-binding protein [SDr (VF0019)] [Staphylococcus aureus subsp. aureus MW2]		2999172154
2999172154.fna	NZ_CP049976.1	303187	306266	+	sdrE	1-3098/3426	========/=====.	1/18	89.90	95.00	vfdb	NP_645335	(sdrE) Ser-Asp rich fibrinogen-binding bone sialoprotein-binding protein [SDr (VF0019)] [Staphylococcus aureus subsp. aureus MW2]		2999172154
2999172154.fna	NZ_CP049976.1	553511	556342	+	clfA	1-2841/2841	========/======	7/51	98.94	90.22	vfdb	NP_645581	(clfA) Clumping factor A fibrinogen-binding protein [Clumping factor (VF0004)] [Staphylococcus aureus subsp. aureus MW2]		2999172154
2999172154.fna	NZ_CP049976.1	737522	737851	-	sspC	1-330/330	===============	0/0	100.00	99.39	vfdb	NP_645747	(sspC) Staphostatin B [Staphopain (VF0006)] [Staphylococcus aureus subsp. aureus MW2]		2999172154
2999172154.fna	NZ_CP049976.1	737889	739070	-	sspB	1-1182/1182	===============	0/0	100.00	97.04	vfdb	NP_645748	(sspB) staphopain cysteine proteinase SspB [Staphopain (VF0006)] [Staphylococcus aureus subsp. aureus MW2]		2999172154
2999172154.fna	NZ_CP049976.1	739237	740180	-	sspA	1-944/984	===============	0/0	95.93	94.92	vfdb	NP_645749	(sspA) serine protease; V8 protease; glutamyl endopeptidase [V8 protease (VF0023)] [Staphylococcus aureus subsp. aureus MW2]		2999172154
2999172154.fna	NZ_CP049976.1	821724	823652	-	isdB	1-1938/1938	========/======	3/15	99.38	95.93	vfdb	YP_001332074	(isdB) iron-regulated surface determinant protein B haemoglobin receptor [Isd (VF0015)] [Staphylococcus aureus subsp. aureus str. Newman]		2999172154
2999172154.fna	NZ_CP049976.1	823855	824919	-	isdA	1-1053/1053	========/======	1/12	100.00	94.27	vfdb	YP_001332075	(isdA) iron-regulated surface determinant protein A [Isd (VF0015)] [Staphylococcus aureus subsp. aureus str. Newman]		2999172154
2999172154.fna	NZ_CP049976.1	825129	825811	+	isdC	2-684/684	===============	0/0	99.85	97.07	vfdb	YP_001332076	(isdC) iron-regulated surface determinant protein C [Isd (VF0015)] [Staphylococcus aureus subsp. aureus str. Newman]		2999172154
2999172154.fna	NZ_CP049976.1	825811	826887	+	isdD	1-1077/1077	===============	0/0	100.00	98.05	vfdb	NP_645831	(isdD) iron-regulated surface determinant protein D [Isd (VF0015)] [Staphylococcus aureus subsp. aureus MW2]		2999172154
2999172154.fna	NZ_CP049976.1	826884	827762	+	isdE	1-879/879	===============	0/0	100.00	99.55	vfdb	YP_001332078	(isdE) iron-regulated surface determinant protein E [Isd (VF0015)] [Staphylococcus aureus subsp. aureus str. Newman]		2999172154
2999172154.fna	NZ_CP049976.1	827775	828740	+	isdF	1-966/966	===============	0/0	100.00	98.86	vfdb	NP_645833	(isdF) iron-regulated surface determinant protein F ATP-binding-cassette-type transmembrane transporter [Isd (VF0015)] [Staphylococcus aureus subsp. aureus MW2]		2999172154
2999172154.fna	NZ_CP049976.1	828802	829536	+	srtB	1-735/735	===============	0/0	100.00	99.32	vfdb	NP_645834	(srtB) NPQTN specific sortase B [Isd (VF0015)] [Staphylococcus aureus subsp. aureus MW2]		2999172154
2999172154.fna	NZ_CP049976.1	829555	829878	+	isdG	1-324/324	===============	0/0	100.00	99.38	vfdb	YP_001332081	(isdG) iron-regulated surface determinant protein G [Isd (VF0015)] [Staphylococcus aureus subsp. aureus str. Newman]		2999172154
2999172154.fna	NZ_CP049976.1	855475	856434	-	hly/hla	1-960/960	===============	0/0	100.00	95.52	vfdb	NP_645861	(hly/hla) Alpha-Hemolysin precursor [<alpha>-hemolysin (VF0001)] [Staphylococcus aureus subsp. aureus MW2]		2999172154
2999172154.fna	NZ_CP049976.1	1239401	1240855	-	ebp	1-1461/1461	========/======	2/12	99.38	96.52	vfdb	NP_646186	(ebp) cell surface elastin binding protein [EbpS (VF0008)] [Staphylococcus aureus subsp. aureus MW2]		2999172154
2999172154.fna	NZ_CP049976.1	1622704	1625118	+	hysA	1-2418/2448	========/======	13/37	97.96	81.07	vfdb	NP_646946	(hysA) hyaluronate lyase precursor [Hyaluronate lyase (VF0013)] [Staphylococcus aureus subsp. aureus MW2]		2999172154
2999172154.fna	NZ_CP049976.1	1752827	1754572	-	map	1-1746/1755	========/======	8/12	99.15	86.07	vfdb	CAB94853	(map) extracellular proteins Map [Eap/Map (VF0016)] [Staphylococcus aureus str. Newman D2C (ATCC 25904)]		2999172154
2999172154.fna	NZ_CP049976.1	1754961	1755953	+	hlb	1-993/993	===============	0/0	100.00	95.37	vfdb	YP_186826	(hlb) beta-hemolysin [<beta>-hemolysin (VF0002)] [Staphylococcus aureus subsp. aureus COL]		2999172154
2999172154.fna	NZ_CP049976.1	1786410	1786544	-	hld	1-135/135	===============	0/0	100.00	99.26	vfdb	NP_646776	(hld) delta-hemolysin [<delta>-hemolysin (VF0007)] [Staphylococcus aureus subsp. aureus MW2]		2999172154
2999172154.fna	NZ_CP049976.1	1989833	1992253	+	hysA	1-2418/2448	========/======	9/11	98.61	91.88	vfdb	NP_646946	(hysA) hyaluronate lyase precursor [Hyaluronate lyase (VF0013)] [Staphylococcus aureus subsp. aureus MW2]		2999172154
2999172154.fna	NZ_CP049976.1	2190519	2191829	+	sbi	1-1314/1314	========/======	3/9	99.54	93.47	vfdb	NP_647158	(sbi) IgG-binding protein SBI [Sbi (VF0423)] [Staphylococcus aureus subsp. aureus MW2]		2999172154
2999172154.fna	NZ_CP049976.1	2192365	2193294	+	hlgA	1-930/930	===============	0/0	100.00	99.03	vfdb	NP_647159	(hlgA) gamma-hemolysin chain II precursor [<gamma>-hemolysin (VF0011)] [Staphylococcus aureus subsp. aureus MW2]		2999172154
2999172154.fna	NZ_CP049976.1	2193862	2194809	+	hlgC	1-948/948	===============	0/0	100.00	95.67	vfdb	NP_647160	(hlgC) gamma-hemolysin component C [<gamma>-hemolysin (VF0011)] [Staphylococcus aureus subsp. aureus MW2]		2999172154
2999172154.fna	NZ_CP049976.1	2194811	2195788	+	hlgB	1-978/978	===============	0/0	100.00	94.78	vfdb	NP_647161	(hlgB) gamma-hemolysin component B [<gamma>-hemolysin (VF0011)] [Staphylococcus aureus subsp. aureus MW2]		2999172154
2999172154.fna	NZ_CP049976.1	2273892	2276747	-	fnbB	1-2832/2832	========/======	12/66	99.26	86.48	vfdb	NP_647237	(fnbB) fibronectin-binding protein B [FnBPs (VF0010)] [Staphylococcus aureus subsp. aureus MW2]		2999172154
2999172154.fna	NZ_CP049976.1	2277427	2280480	-	fnbA	1-3048/3048	========/======	22/48	99.31	87.38	vfdb	NP_647238	(fnbA) fibronectin-binding protein A [FnBPs (VF0010)] [Staphylococcus aureus subsp. aureus MW2]		2999172154
2999172154.fna	NZ_CP049976.1	2422764	2425427	-	clfB	1-2724/2724	========/======	5/66	97.69	95.23	vfdb	NP_647368	(clfB) Clumping factor B adhesin [Clumping factor (VF0004)] [Staphylococcus aureus subsp. aureus MW2]		2999172154
2999172154.fna	NZ_CP049976.1	2432496	2434025	-	aur	1-1530/1530	===============	0/0	100.00	99.61	vfdb	NP_647375	(aur) zinc metalloproteinase aureolysin [Aureolysin (VF0024)] [Staphylococcus aureus subsp. aureus MW2]		2999172154
2999172154.fna	NZ_CP049976.1	2473780	2474340	-	icaR	1-561/561	===============	0/0	100.00	99.47	vfdb	NP_647402	(icaR) ica operon transcriptional regulator IcaR [Intercellular adhesion proteins (VF0014)] [Staphylococcus aureus subsp. aureus MW2]		2999172154
2999172154.fna	NZ_CP049976.1	2474504	2475742	+	icaA	1-1239/1239	===============	0/0	100.00	99.60	vfdb	NP_647403	(icaA) N-acetylglucosaminyltransferase involved in polysaccharide intercellular adhesin(PIA) synthesis [Intercellular adhesion proteins (VF0014)] [Staphylococcus aureus subsp. aureus MW2]		2999172154
2999172154.fna	NZ_CP049976.1	2475706	2476011	+	icaD	1-306/306	===============	0/0	100.00	99.67	vfdb	NP_647404	(icaD) intercellular adhesion protein D involved in polysaccharide intercellular adhesin(PIA) synthesis [Intercellular adhesion proteins (VF0014)] [Staphylococcus aureus subsp. aureus MW2]		2999172154
2999172154.fna	NZ_CP049976.1	2476008	2476880	+	icaB	1-873/873	===============	0/0	100.00	99.66	vfdb	NP_647405	(icaB) N-deacetylase involved in polysaccharide intercellular adhesin(PIA) synthesis [Intercellular adhesion proteins (VF0014)] [Staphylococcus aureus subsp. aureus MW2]		2999172154
2999172154.fna	NZ_CP049976.1	2476867	2477919	+	icaC	1-1053/1053	===============	0/0	100.00	99.14	vfdb	NP_647406	(icaC) intercellular adhesion protein C involved in polysaccharide intercellular adhesin(PIA) synthesis [Intercellular adhesion proteins (VF0014)] [Staphylococcus aureus subsp. aureus MW2]		2999172154
2999172154.fna	NZ_CP049976.1	2478170	2480215	-	lip	1-2046/2046	===============	0/0	100.00	99.95	vfdb	NP_647407	(lip) triacylglycerol lipase precursor [Lipase (CVF091)] [Staphylococcus aureus subsp. aureus MW2]		2999172154
2999172154.fna	NZ_CP049976.1	2549503	2551821	+	adsA	1-2319/2319	===============	0/0	100.00	97.20	vfdb	NP_644838	(adsA) Adenosine synthase A [AdsA (VF0422)] [Staphylococcus aureus subsp. aureus MW2]		2999172154
2999172154.fna	NZ_CP049976.1	2634134	2635636	-	spa	1-1479/1479	========/======	1/24	100.00	97.07	vfdb	NP_644899	(spa) Immunoglobulin G binding protein A precursor [SpA (VF0017)] [Staphylococcus aureus subsp. aureus MW2]		2999172154
2999172154.fna	NZ_CP049976.1	2679543	2680059	+	cap8A	1-516/516	========/======	1/1	100.00	99.23	vfdb	NP_644939	(cap8A) capsular polysaccharide synthesis enzyme  [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]		2999172154
2999172154.fna	NZ_CP049976.1	2680227	2680913	+	cap8B	1-687/687	===============	0/0	100.00	98.11	vfdb	NP_644940	(cap8B) capsular polysaccharide synthesis enzyme Cap8B [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]		2999172154
2999172154.fna	NZ_CP049976.1	2680916	2681680	+	cap8C	1-765/765	===============	0/0	100.00	99.22	vfdb	NP_644941	(cap8C) capsular polysaccharide synthesis enzyme Cap8C [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]		2999172154
2999172154.fna	NZ_CP049976.1	2681700	2683523	+	cap8D	1-1824/1824	===============	0/0	100.00	99.29	vfdb	NP_644942	(cap8D) capsular polysaccharide synthesis enzyme Cap8D [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]		2999172154
2999172154.fna	NZ_CP049976.1	2683513	2684541	+	cap8E	1-1029/1029	===============	0/0	100.00	98.83	vfdb	NP_644943	(cap8E) capsular polysaccharide synthesis enzyme Cap8E [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]		2999172154
2999172154.fna	NZ_CP049976.1	2684554	2685663	+	cap8F	1-1110/1110	===============	0/0	100.00	98.29	vfdb	NP_644944	(cap8F) capsular polysaccharide synthesis enzyme Cap8F [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]		2999172154
2999172154.fna	NZ_CP049976.1	2685667	2686791	+	cap8G	1-1125/1125	===============	0/0	100.00	99.11	vfdb	NP_644945	(cap8G) capsular polysaccharide synthesis enzyme Cap8G [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]		2999172154
2999172154.fna	NZ_CP049976.1	2690913	2692118	+	cap8L	1-1206/1206	===============	0/0	100.00	98.59	vfdb	NP_644950	(cap8L) capsular polysaccharide synthesis enzyme Cap8L [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]		2999172154
