file	sequence	start	end	strand	gene	coverage	coverage_map	gaps	coverage_percent	identity_percent	database	accession	product	resistance	genome
2194665735.fna	NZ_CP080249.1	2121045	2121890	+	blaZ	1-846/846	===============	0/0	100.00	96.69	ncbi	NG_055999.1	penicillin-hydrolyzing class A beta-lactamase BlaZ	BETA-LACTAM	2194665735
2194665735.fna	NZ_CP080249.1	2522532	2522951	+	fosB-Saur	1-420/420	===============	0/0	100.00	99.76	ncbi	NG_065844.1	FosB1/FosB3 family fosfomycin resistance bacillithiol transferase	FOSFOMYCIN	2194665735
2212172067.fna	NZ_CP092567.1	39208	41214	-	mecA	1-2007/2007	===============	0/0	100.00	99.95	ncbi	NG_047940.1	PBP2a family beta-lactam-resistant peptidoglycan transpeptidase MecA	METHICILLIN	2212172067
2212172067.fna	NZ_CP092567.1	124616	125968	+	tet(38)	1-1353/1353	===============	0/0	100.00	100.00	ncbi	NG_048133.1	tetracycline efflux MFS transporter Tet(38)	TETRACYCLINE	2212172067
2212172067.fna	NZ_CP092567.1	2407363	2407782	+	fosB-Saur	1-420/420	===============	0/0	100.00	99.76	ncbi	NG_065844.1	FosB1/FosB3 family fosfomycin resistance bacillithiol transferase	FOSFOMYCIN	2212172067
2212172067.fna	NZ_CP092567.1	2680562	2681356	-	aph(3')-IIIa	1-795/795	===============	0/0	100.00	100.00	ncbi	NG_047418.1	aminoglycoside O-phosphotransferase APH(3')-IIIa	AMIKACIN;KANAMYCIN	2212172067
2212172067.fna	NZ_CP092567.1	2681449	2681980	-	sat4	1-543/543	========/======	4/17	97.42	96.70	ncbi	NG_048072.1	streptothricin N-acetyltransferase Sat4	STREPTOTHRICIN	2212172067
2212172067.fna	NZ_CP092567.1	2690318	2691217	-	mph(C)	1-900/900	===============	0/0	100.00	99.89	ncbi	NG_047991.1	Mph(C) family macrolide 2'-phosphotransferase	MACROLIDE	2212172067
2212172067.fna	NZ_CP092567.1	2691316	2692782	-	msr(A)	1-1467/1467	===============	0/0	100.00	99.93	ncbi	NG_055998.1	ABC-F type ribosomal protection protein Msr(A)	MACROLIDE	2212172067
2212172067.fna	NZ_CP092567.1	2703575	2704105	+	sat4	1-543/543	========/======	1/12	97.79	97.79	ncbi	NG_048072.1	streptothricin N-acetyltransferase Sat4	STREPTOTHRICIN	2212172067
2212172067.fna	NZ_CP092567.1	2704198	2704992	+	aph(3')-IIIa	1-795/795	===============	0/0	100.00	100.00	ncbi	NG_047418.1	aminoglycoside O-phosphotransferase APH(3')-IIIa	AMIKACIN;KANAMYCIN	2212172067
2064751942.fna	NZ_CP077757.1	258248	259675	-	fexA	1-1428/1428	===============	0/0	100.00	99.79	ncbi	NG_047857.1	chloramphenicol/florfenicol efflux MFS transporter FexA	CHLORAMPHENICOL;FLORFENICOL	2064751942
2064751942.fna	NZ_CP077757.1	1831657	1833009	-	tet(38)	1-1353/1353	===============	0/0	100.00	100.00	ncbi	NG_048134.1	tetracycline efflux MFS transporter Tet(38)	TETRACYCLINE	2064751942
2064751942.fna	NZ_CP077757.1	1868275	1869045	-	ant(4')-Ia	1-771/771	===============	0/0	100.00	99.87	ncbi	NG_056101.1	aminoglycoside O-nucleotidyltransferase ANT(4')-Ia	KANAMYCIN;TOBRAMYCIN	2064751942
2064751942.fna	NZ_CP077757.1	1876309	1877112	-	lnu(B)	1-804/804	===============	0/0	100.00	100.00	ncbi	NG_047923.1	lincosamide nucleotidyltransferase Lnu(B)	LINCOSAMIDE	2064751942
2064751942.fna	NZ_CP077757.1	1877166	1878650	-	lsa(E)	1-1485/1485	===============	0/0	100.00	100.00	ncbi	NG_047935.1	ABC-F type ribosomal protection protein Lsa(E)	LINCOSAMIDE;STREPTOGRAMIN	2064751942
2064751942.fna	NZ_CP077757.1	1880717	1881526	-	spw	1-810/810	===============	0/0	100.00	100.00	ncbi	NG_048075.1	ANT(9) family aminoglycoside nucleotidyltransferase Spw	AMINOGLYCOSIDE	2064751942
2064751942.fna	NZ_CP077757.1	1882229	1883092	-	ant(6)-Ia	1-864/864	===============	0/0	100.00	100.00	ncbi	NG_050582.1	aminoglycoside nucleotidyltransferase ANT(6)-Ia	STREPTOMYCIN	2064751942
2064751942.fna	NZ_CP077757.1	1885665	1887041	+	tet(L)	1-1377/1377	===============	0/0	100.00	100.00	ncbi	NG_048203.1	tetracycline efflux MFS transporter Tet(L)	TETRACYCLINE	2064751942
2064751942.fna	NZ_CP077757.1	1889746	1890480	-	erm(C)	1-735/735	===============	0/0	100.00	99.05	ncbi	NG_047809.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(C)	MACROLIDE	2064751942
2064751942.fna	NZ_CP077757.1	1894399	1895195	+	aph(2'')-Ih	70-866/894	.==============	0/0	89.15	82.43	ncbi	NG_047408.1	aminoglycoside O-phosphotransferase APH(2'')-Ih	AMIKACIN;GENTAMICIN;KANAMYCIN;TOBRAMYCIN	2064751942
2064751942.fna	NZ_CP077757.1	1897915	1898295	+	blaI_of_Z	1-381/381	===============	0/0	100.00	100.00	ncbi	NG_047499.1	penicillinase repressor BlaI	BETA-LACTAM	2064751942
2064751942.fna	NZ_CP077757.1	2361145	2361642	-	dfrG	1-498/498	===============	0/0	100.00	100.00	ncbi	NG_047756.1	trimethoprim-resistant dihydrofolate reductase DfrG	TRIMETHOPRIM	2064751942
2064751942.fna	NZ_CP077757.1	2400511	2400930	-	fosB-Saur	1-420/420	===============	0/0	100.00	99.29	ncbi	NG_065844.1	FosB1/FosB3 family fosfomycin resistance bacillithiol transferase	FOSFOMYCIN	2064751942
2064751942.fna	NZ_CP077757.1	2735470	2736315	-	blaZ	1-846/846	===============	0/0	100.00	96.81	ncbi	NG_055999.1	penicillin-hydrolyzing class A beta-lactamase BlaZ	BETA-LACTAM	2064751942
2064751942.fna	NZ_CP077757.1	2736422	2738179	+	blaR1	1-1758/1758	===============	0/0	100.00	92.83	ncbi	NG_047539.1	beta-lactam sensor/signal transducer BlaR1	BETA-LACTAM	2064751942
2064751942.fna	NZ_CP077757.1	2738169	2738549	+	blaI_of_Z	1-381/381	===============	0/0	100.00	95.28	ncbi	NG_047499.1	penicillinase repressor BlaI	BETA-LACTAM	2064751942
3004670934.fna	NZ_CP040665.2	40177	40581	-	bleO	1-405/405	===============	0/0	100.00	100.00	ncbi	NG_047557.1	bleomycin binding protein	BLEOMYCIN	3004670934
3004670934.fna	NZ_CP040665.2	40798	41568	-	ant(4')-Ia	1-771/771	===============	0/0	100.00	99.87	ncbi	NG_047375.1	aminoglycoside O-nucleotidyltransferase ANT(4')-Ia	KANAMYCIN;TOBRAMYCIN	3004670934
3004670934.fna	NZ_CP040665.2	44014	46020	-	mecA	1-2007/2007	===============	0/0	100.00	99.95	ncbi	NG_047940.1	PBP2a family beta-lactam-resistant peptidoglycan transpeptidase MecA	METHICILLIN	3004670934
3004670934.fna	NZ_CP040665.2	46120	47877	+	mecR1	1-1758/1758	===============	0/0	100.00	99.94	ncbi	NG_051163.1	beta-lactam sensor/signal transducer MecR1	METHICILLIN	3004670934
3004670934.fna	NZ_CP040665.2	47877	48248	+	mecI_of_mecA	1-372/372	===============	0/0	100.00	100.00	ncbi	NG_055650.1	mecA-type methicillin resistance repressor MecI	METHICILLIN	3004670934
3004670934.fna	NZ_CP040665.2	54949	55680	+	erm(A)	1-732/732	===============	0/0	100.00	100.00	ncbi	NG_047789.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(A)	MACROLIDE	3004670934
3004670934.fna	NZ_CP040665.2	55806	56588	-	ant(9)-Ia	1-783/783	===============	0/0	100.00	100.00	ncbi	NG_047397.1	aminoglycoside nucleotidyltransferase ANT(9)-Ia	SPECTINOMYCIN	3004670934
3004670934.fna	NZ_CP040665.2	149922	151274	+	tet(38)	1-1353/1353	===============	0/0	100.00	100.00	ncbi	NG_048133.1	tetracycline efflux MFS transporter Tet(38)	TETRACYCLINE	3004670934
3004670934.fna	NZ_CP040665.2	1725918	1726649	+	erm(A)	1-732/732	===============	0/0	100.00	100.00	ncbi	NG_047789.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(A)	MACROLIDE	3004670934
3004670934.fna	NZ_CP040665.2	1726775	1727557	-	ant(9)-Ia	1-783/783	===============	0/0	100.00	100.00	ncbi	NG_047397.1	aminoglycoside nucleotidyltransferase ANT(9)-Ia	SPECTINOMYCIN	3004670934
3004670934.fna	NZ_CP040665.2	2403836	2404255	+	fosB-Saur	1-420/420	===============	0/0	100.00	99.76	ncbi	NG_065844.1	FosB1/FosB3 family fosfomycin resistance bacillithiol transferase	FOSFOMYCIN	3004670934
2212168325.fna	NZ_CP092561.1	39209	41215	-	mecA	1-2007/2007	===============	0/0	100.00	99.95	ncbi	NG_047940.1	PBP2a family beta-lactam-resistant peptidoglycan transpeptidase MecA	METHICILLIN	2212168325
2212168325.fna	NZ_CP092561.1	124616	125968	+	tet(38)	1-1353/1353	===============	0/0	100.00	100.00	ncbi	NG_048133.1	tetracycline efflux MFS transporter Tet(38)	TETRACYCLINE	2212168325
2212168325.fna	NZ_CP092561.1	2365011	2365430	+	fosB-Saur	1-420/420	===============	0/0	100.00	99.76	ncbi	NG_065844.1	FosB1/FosB3 family fosfomycin resistance bacillithiol transferase	FOSFOMYCIN	2212168325
2212168325.fna	NZ_CP092561.1	2638269	2639063	-	aph(3')-IIIa	1-795/795	===============	0/0	100.00	100.00	ncbi	NG_047418.1	aminoglycoside O-phosphotransferase APH(3')-IIIa	AMIKACIN;KANAMYCIN	2212168325
2212168325.fna	NZ_CP092561.1	2639156	2639686	-	sat4	1-543/543	========/======	1/12	97.79	97.79	ncbi	NG_048072.1	streptothricin N-acetyltransferase Sat4	STREPTOTHRICIN	2212168325
2212168325.fna	NZ_CP092561.1	2650479	2651945	+	msr(A)	1-1467/1467	===============	0/0	100.00	99.93	ncbi	NG_055998.1	ABC-F type ribosomal protection protein Msr(A)	MACROLIDE	2212168325
2212168325.fna	NZ_CP092561.1	2652044	2652943	+	mph(C)	1-900/900	===============	0/0	100.00	99.89	ncbi	NG_047991.1	Mph(C) family macrolide 2'-phosphotransferase	MACROLIDE	2212168325
2212168325.fna	NZ_CP092561.1	2661279	2661808	+	sat4	1-543/543	========/======	2/13	97.61	97.61	ncbi	NG_048072.1	streptothricin N-acetyltransferase Sat4	STREPTOTHRICIN	2212168325
2212168325.fna	NZ_CP092561.1	2661901	2662695	+	aph(3')-IIIa	1-795/795	===============	0/0	100.00	100.00	ncbi	NG_047418.1	aminoglycoside O-phosphotransferase APH(3')-IIIa	AMIKACIN;KANAMYCIN	2212168325
2772899465.fna	NZ_CP160409.1	39080	41086	-	mecA	1-2007/2007	===============	0/0	100.00	99.95	ncbi	NG_047940.1	PBP2a family beta-lactam-resistant peptidoglycan transpeptidase MecA	METHICILLIN	2772899465
2772899465.fna	NZ_CP160409.1	157527	158879	+	tet(38)	1-1353/1353	===============	0/0	100.00	100.00	ncbi	NG_048134.1	tetracycline efflux MFS transporter Tet(38)	TETRACYCLINE	2772899465
2772899465.fna	NZ_CP160409.1	2495712	2496131	+	fosB-Saur	1-420/420	===============	0/0	100.00	100.00	ncbi	NG_065844.1	FosB1/FosB3 family fosfomycin resistance bacillithiol transferase	FOSFOMYCIN	2772899465
2780070556.fna	NZ_CP160634.1	39626	41632	-	mecA	1-2007/2007	===============	0/0	100.00	99.95	ncbi	NG_047940.1	PBP2a family beta-lactam-resistant peptidoglycan transpeptidase MecA	METHICILLIN	2780070556
2780070556.fna	NZ_CP160634.1	125864	127216	+	tet(38)	1-1353/1353	===============	0/0	100.00	100.00	ncbi	NG_048133.1	tetracycline efflux MFS transporter Tet(38)	TETRACYCLINE	2780070556
2780070556.fna	NZ_CP160634.1	1522473	1524392	+	tet(M)	1-1920/1920	===============	0/0	100.00	99.90	ncbi	NG_048223.1	tetracycline resistance ribosomal protection protein Tet(M)	TETRACYCLINE	2780070556
2780070556.fna	NZ_CP160634.1	1750549	1751976	+	fexA	1-1428/1428	===============	0/0	100.00	99.72	ncbi	NG_047857.1	chloramphenicol/florfenicol efflux MFS transporter FexA	CHLORAMPHENICOL;FLORFENICOL	2780070556
2780070556.fna	NZ_CP160634.1	2383795	2384214	+	fosB-Saur	1-420/420	===============	0/0	100.00	99.76	ncbi	NG_065844.1	FosB1/FosB3 family fosfomycin resistance bacillithiol transferase	FOSFOMYCIN	2780070556
